"","episode","start_time","end_time","actor","text","vox_machina","guest","staff","matt","arc","arc_no","time_in_secs","word_count","words_per_ms","turn_number","actor_Guest"
"1256",12,11424.642,11428.207,"IFY","salty, you gotta put your hand in the juice again! you gotta put your hand in that juice, get that orb.",0,1,0,0,"Kraghammer",1,3.56500000000051,22,0.00617110799438902,1256,"GUESTS"
"1257",12,11429.063,11430.346,"DAN","you can't be serious.",0,1,0,0,"Kraghammer",1,1.28299999999945,6,0.00467653936087497,1257,"GUESTS"
"1258",12,11430.346,11433.062,"MARISHA","believe! believe, salty!",1,0,0,0,"Kraghammer",1,2.71600000000035,4,0.00147275405007345,1258,"MARISHA"
"1259",12,11433.062,11435.26,"DAN","no, it never works.",0,1,0,0,"Kraghammer",1,2.19800000000032,5,0.00227479526842551,1259,"GUESTS"
"1260",12,11435.26,11437.064,"IFY","just put your hand in the juice!",0,1,0,0,"Kraghammer",1,1.80400000000009,8,0.00443458980044324,1260,"GUESTS"
"1261",12,11437.064,11440.666,"DAN","i'm going to so if i'm not mistaken, i can expend a hit die to regain some health, is that true?",0,1,0,0,"Kraghammer",1,3.60199999999895,24,0.00666296501943559,1261,"GUESTS"
"1262",12,11441.77,11444.658,"MATT","you can during a rest, not in the middle of combat, unfortunately.",0,0,0,1,"Kraghammer",1,2.88799999999901,13,0.00450138504155279,1262,"MATT"
"1263",12,11444.658,11447.149,"IFY","you got this, baby!",0,1,0,0,"Kraghammer",1,2.49099999999999,5,0.00200722601364915,1263,"GUESTS"
"1264",12,11447.149,11452.201,"DAN","all right. i've got, i think i have three hit points left, maybe? five or three. somewhere, i think i'm at five. so, sorry, the orb is in",0,1,0,0,"Kraghammer",1,5.05199999999968,30,0.00593824228028541,1264,"GUESTS"
"1265",12,11456.044,11462.058,"MATT","it's currently he slammed it into the ground, it cracked, and it rolled into the moat on the to you it would be on the right side of the building right now.",0,0,0,1,"Kraghammer",1,6.01400000000103,34,0.00565347522447525,1265,"MATT"
"1266",12,11464.76,11475.271,"DAN","oh, come on. all right. i'm going to take my cape, wrap it around my arm, and just run and scoop it.",0,1,0,0,"Kraghammer",1,10.5110000000004,24,0.00228332223385016,1266,"GUESTS"
"1267",12,11476.324,11479.98,"MATT","okay. so you use half your movement to get up, and you rush towards, you can get just to the outside of it, 'cause you can see a little bit of the blue interior. you reach down inside, you pull it up. i want you to go ahead and make a constitution saving throw.",0,0,0,1,"Kraghammer",1,3.65599999999904,55,0.0150437636761527,1267,"MATT"
"1268",12,11486.985,11489.831,"IFY","you got this, salty!",0,1,0,0,"Kraghammer",1,2.84599999999955,5,0.00175685172171497,1268,"GUESTS"
"1269",12,11489.831,11491.092,"DAN","not using that die again.",0,1,0,0,"Kraghammer",1,1.26100000000042,6,0.00475812846946708,1269,"GUESTS"
"1270",12,11491.092,11492.788,"ZAC","i kind of believe in you!",0,0,1,0,"Kraghammer",1,1.69599999999991,7,0.00412735849056625,1270,"ZAC"
"1271",12,11492.788,11495.392,"DAN","oh, you shouldn't have done that. that'll be a seven.",0,1,0,0,"Kraghammer",1,2.60399999999936,13,0.00499231950844977,1271,"GUESTS"
"1272",12,11495.583,11497.333,"MARISHA","oh no, salty.",1,0,0,0,"Kraghammer",1,1.75,4,0.00228571428571429,1272,"MARISHA"
"1273",12,11497.333,11500.798,"MATT","so as you pick up the orb, you grab it triumphantly in your hand, you can see the liquid, it's not touching your skin for once. however, there is a surge of electrical energy into your body, and as you grasp it you can feel the muscles in your arm and shoulder and back all tense up. you find yourself held in place, unable to move.",0,0,0,1,"Kraghammer",1,3.46500000000015,68,0.0196248196248188,1273,"MATT"
"1274",12,11513.387,11516.54,"DAN","guys, little help?",0,1,0,0,"Kraghammer",1,3.15300000000025,4,0.0012686330478908,1274,"GUESTS"
"1275",12,11516.54,11519.553,"MATT","that ends your turn. that brings us to snugglelord, what you got?",0,0,0,1,"Kraghammer",1,3.01299999999901,13,0.00431463657484377,1275,"MATT"
"1276",12,11519.553,11520.612,"ZAC","shit!",0,0,1,0,"Kraghammer",1,1.05899999999929,2,0.00188857412653574,1276,"ZAC"
"1277",12,11520.612,11523.736,"IFY","it's the orb, break that orb, man! it's the orb.",0,1,0,0,"Kraghammer",1,3.12400000000162,13,0.00416133162611821,1277,"GUESTS"
"1278",12,11523.736,11527.702,"ZAC","i pull out my crossbow.",0,0,1,0,"Kraghammer",1,3.96599999999853,6,0.00151285930408528,1278,"ZAC"
"1279",12,11527.702,11530.532,"IFY","oh no, no! anything but that!",0,1,0,0,"Kraghammer",1,2.82999999999993,7,0.00247349823321561,1279,"GUESTS"
"1280",12,11530.532,11536.53,"DAN","i always knew it would end like this. that's what the gypsy woman said.",0,1,0,0,"Kraghammer",1,5.99800000000141,16,0.00266755585195002,1280,"GUESTS"
"1281",12,11536.53,11538.289,"MATT","you have other spells.",0,0,0,1,"Kraghammer",1,1.75900000000001,5,0.00284252416145535,1281,"MATT"
"1282",12,11538.289,11542.084,"ZAC","not really, i picked terrible spells for this.",0,0,1,0,"Kraghammer",1,3.79500000000007,9,0.00237154150197624,1282,"ZAC"
"1283",12,11542.084,11545.046,"MATT","your first-level spells, you have three you should have.",0,0,0,1,"Kraghammer",1,2.96199999999953,11,0.00371370695476088,1283,"MATT"
"1284",12,11545.046,11547.782,"LIAM","wait, what's your melee weapon?",1,0,0,0,"Kraghammer",1,2.73599999999897,7,0.00255847953216471,1284,"LIAM"
"1285",12,11547.782,11549.784,"ORION","eldritch blast, eldritch blast!",1,0,0,0,"Kraghammer",1,2.00200000000041,5,0.00249750249750199,1285,"ORION"
"1286",12,11549.784,11551.289,"ZAC","i have a handaxe.",0,0,1,0,"Kraghammer",1,1.50500000000102,5,0.00332225913621038,1286,"ZAC"
"1287",12,11551.289,11552.644,"MATT","do you have eldritch blast?",0,0,0,1,"Kraghammer",1,1.35499999999956,6,0.00442804428044423,1287,"MATT"
"1288",12,11552.644,11553.654,"MARISHA","do you have eldritch blast?",1,0,0,0,"Kraghammer",1,1.01000000000022,6,0.00594059405940466,1288,"MARISHA"
"1289",12,11553.654,11554.92,"LIAM","no, he doesn't have eldritch blast.",1,0,0,0,"Kraghammer",1,1.26599999999962,8,0.00631911532385655,1289,"LIAM"
"1290",12,11554.92,11559.039,"ZAC","no, all the spells that i picked are all based on me lying to people. i am worthless in a battle.",0,0,1,0,"Kraghammer",1,4.1190000000006,22,0.00534110220927332,1290,"ZAC"
"1291",12,11562.744,11563.757,"LIAM","smash it!",1,0,0,0,"Kraghammer",1,1.01299999999901,3,0.00296150049358631,1291,"LIAM"
"1292",12,11563.757,11567.198,"ZAC","okay, i'm gonna smash it, i'm gonna run up and smash it in his hand.",0,0,1,0,"Kraghammer",1,3.44100000000071,18,0.00523103748910092,1292,"ZAC"
"1293",12,11567.198,11568.534,"DAN","please, no!",0,1,0,0,"Kraghammer",1,1.33599999999933,3,0.00224550898203705,1293,"GUESTS"
"1294",12,11568.534,11573.413,"IFY","don't worry, don't worry, salty, i'll drink to your name!",0,1,0,0,"Kraghammer",1,4.87900000000081,14,0.00286944045910999,1294,"GUESTS"
"1295",12,11573.413,11576.561,"ZAC","i'm honestly not worried about his hand, he's already lost a lot of use of it, the skin is gone, like, he'll be, it doesn't matter, you're not gonna masturbate with that thing anyway anymore.",0,0,1,0,"Kraghammer",1,3.14799999999923,41,0.0130241423125826,1295,"ZAC"
"1296",12,11581.714,11582.691,"DAN","i never did.",0,1,0,0,"Kraghammer",1,0.977000000000771,4,0.00409416581371222,1296,"GUESTS"
"1297",12,11582.691,11590.562,"MATT","so snugglelord's tiefling form darts in and in the shaded interior of the room runs across. go ahead and just make an acrobatics check real fast as you cross the moat.",0,0,0,1,"Kraghammer",1,7.87099999999919,33,0.00419260576800958,1297,"MATT"
"1298",12,11594.607,11598.367,"LIAM","oh, sever his wanking hand, classic dwarven move!",1,0,0,0,"Kraghammer",1,3.76000000000022,9,0.00239361702127646,1298,"LIAM"
"1299",12,11598.367,11601.609,"DAN","classic tiefling betrayal!",0,1,0,0,"Kraghammer",1,3.24200000000019,4,0.00123380629241202,1299,"GUESTS"
"1300",12,11601.609,11603.051,"ZAC","okay, all right. 19.",0,0,1,0,"Kraghammer",1,1.4419999999991,5,0.00346740638002991,1300,"ZAC"
"1301",12,11603.051,11606.265,"MATT","19. you leap over without an issue, you actually tumble and roll on the ground. as you come up, you use the inertia to swing your axe in a wide arc down towards his hand. roll an attack.",0,0,0,1,"Kraghammer",1,3.21399999999994,39,0.0121344119477289,1301,"MATT"
"1302",12,11611.163,11617.673,"IFY","i'll drink to your name, man, 'cause you're about to be dead!",0,1,0,0,"Kraghammer",1,6.51000000000022,15,0.00230414746543771,1302,"GUESTS"
"1303",12,11617.673,11619.863,"ZAC","okay, what do i add on these?",0,0,1,0,"Kraghammer",1,2.18999999999869,8,0.00365296803653187,1303,"ZAC"
"1304",12,11619.863,11622.036,"DAN","15? you beat a 14 armor class, you hit.",0,1,0,0,"Kraghammer",1,2.17300000000068,10,0.0046019328117795,1304,"GUESTS"
"1305",12,11622.036,11624.503,"LIAM","dan casey, still in character, holding up the orb.",1,0,0,0,"Kraghammer",1,2.46700000000055,10,0.00405350628293383,1305,"LIAM"
"1306",12,11624.503,11626.718,"MATT","okay, so go ahead and roll damage for the axe.",0,0,0,1,"Kraghammer",1,2.21500000000015,11,0.00496613995485295,1306,"MATT"
"1307",12,11626.718,11629.249,"DAN","oh, this is gonna suck.",0,1,0,0,"Kraghammer",1,2.53099999999904,6,0.00237060450414946,1307,"GUESTS"
"1308",12,11629.249,11631.498,"ZAC","what do i do for damage dice?",0,0,1,0,"Kraghammer",1,2.2489999999998,8,0.00355713650511371,1308,"ZAC"
"1309",12,11631.498,11632.563,"IFY","1d6.",0,1,0,0,"Kraghammer",1,1.06500000000051,2,0.00187793427229957,1309,"GUESTS"
"1310",12,11632.563,11634.777,"MATT","1d6 and add your strength modifier to it.",0,0,0,1,"Kraghammer",1,2.21399999999994,9,0.00406504065040661,1310,"MATT"
"1311",12,11634.777,11635.93,"ZAC","well, that's nothing.",0,0,1,0,"Kraghammer",1,1.15300000000025,5,0.00433651344319074,1311,"ZAC"
"1312",12,11635.93,11636.938,"IFY","zero.",0,1,0,0,"Kraghammer",1,1.00799999999981,2,0.00198412698412736,1312,"GUESTS"
"1313",12,11636.938,11638.042,"ZAC","one.",0,0,1,0,"Kraghammer",1,1.10399999999936,2,0.0018115942028996,1313,"ZAC"
"1314",12,11638.042,11639.121,"LIAM","no!",1,0,0,0,"Kraghammer",1,1.07899999999972,2,0.00185356811862883,1314,"LIAM"
"1315",12,11639.121,11641.775,"ORION","that's for the attack.",1,0,0,0,"Kraghammer",1,2.65400000000045,6,0.0022607385079122,1315,"ORION"
"1316",12,11641.775,11642.93,"MATT","one's all you needed.",0,0,0,1,"Kraghammer",1,1.15500000000065,6,0.00519480519480225,1316,"MATT"
"1317",12,11642.93,11644.164,"MARISHA","one's all he needed?",1,0,0,0,"Kraghammer",1,1.23400000000038,6,0.00486223662884778,1317,"MARISHA"
"1318",12,11644.164,11647.131,"MATT","the crystal is already heavily damaged. you bring the axe down.",0,0,0,1,"Kraghammer",1,2.96699999999873,12,0.00404448938321709,1318,"MATT"
"1319",12,11647.131,11649.595,"DAN","ah, god!",0,1,0,0,"Kraghammer",1,2.46399999999994,3,0.0012175324675325,1319,"GUESTS"
"1320",12,11649.595,11656.639,"MATT","it shatters the crystal into a hundred pieces across the room. i want you to go ahead and roll another damage attack on his hand.",0,0,0,1,"Kraghammer",1,7.04399999999987,26,0.00369108461101654,1320,"MATT"
"1321",12,11659.009,11660.795,"DAN","fucking great.",0,1,0,0,"Kraghammer",1,1.78600000000006,3,0.00167973124300107,1321,"GUESTS"
"1322",12,11660.795,11662.447,"MARISHA","how many hit points did you have left?",1,0,0,0,"Kraghammer",1,1.65200000000004,9,0.00544794188861971,1322,"MARISHA"
"1323",12,11662.447,11666.278,"DAN","five on a good day. three more realistically.",0,1,0,0,"Kraghammer",1,3.83100000000013,9,0.00234925606891143,1323,"GUESTS"
"1324",12,11666.278,11670.298,"ZAC","low roll, low roll, low roll.",0,0,1,0,"Kraghammer",1,4.02000000000044,7,0.00174129353233812,1324,"ZAC"
"1325",12,11670.298,11671.163,"IFY","five.",0,1,0,0,"Kraghammer",1,0.864999999999782,2,0.00231213872832428,1325,"GUESTS"
"1326",12,11671.163,11672.023,"ZAC","five.",0,0,1,0,"Kraghammer",1,0.859999999998763,2,0.00232558139535218,1326,"ZAC"
"1327",12,11673.072,11674.175,"DAN","that's a whammy!",0,1,0,0,"Kraghammer",1,1.10299999999916,5,0.00453309156845315,1327,"GUESTS"
"1328",12,11674.175,11678.843,"MATT","so as the crystal shatters, you can see the golem form, which is coming up behind you with a giant piston-like hand, suddenly just vanishes into dust and sparks as it scatters across the ground. the axe swings through, and you're extremely excited at the impact as you look up and see what is a fingerless half-hand now bleeding profusely.",0,0,0,1,"Kraghammer",1,4.66800000000148,64,0.0137103684661482,1328,"MATT"
"1329",12,11694.176,11695.738,"ZAC","haha, you look better now!",0,0,1,0,"Kraghammer",1,1.5619999999999,6,0.00384122919334212,1329,"ZAC"
"1330",12,11695.738,11698.549,"DAN","oh, everybody's a fucking comedian.",0,1,0,0,"Kraghammer",1,2.81100000000151,7,0.00249021700462335,1330,"GUESTS"
"1331",12,11698.549,11702.779,"MATT","which is the last words you say before you fall unconscious on the ground from the severe shock and blood loss.",0,0,0,1,"Kraghammer",1,4.22999999999956,22,0.00520094562647808,1331,"MATT"
"1332",12,11704.319,11708.244,"ZAC","we did it!",0,0,1,0,"Kraghammer",1,3.92500000000109,4,0.00101910828025449,1332,"ZAC"
"1333",12,11708.244,11710.818,"IFY","aw man, i really liked that dude, man.",0,1,0,0,"Kraghammer",1,2.5739999999987,9,0.00349650349650526,1333,"GUESTS"
"1334",12,11710.818,11713.613,"ZAC","he's fine, he just lost some fingers.",0,0,1,0,"Kraghammer",1,2.79500000000007,9,0.00322003577817523,1334,"ZAC"
"1335",12,11713.613,11720.84,"MATT","so as he's now unconscious on the ground, bleeding out, does anyone wanna try and help him?",0,0,0,1,"Kraghammer",1,7.22700000000077,19,0.00262903002629002,1335,"MATT"
"1336",12,11720.84,11723.352,"IFY","yeah, i'm gonna try and resurrect him in some way.",0,1,0,0,"Kraghammer",1,2.51200000000063,12,0.00477707006369308,1336,"GUESTS"
"1337",12,11723.352,11728.966,"MATT","all right. go ahead and make a medicine check. do you have a medicine kit or anything like that?",0,0,0,1,"Kraghammer",1,5.61399999999958,20,0.00356252226576443,1337,"MATT"
"1338",12,11729.012,11730.391,"ZAC","i don't have one.",0,0,1,0,"Kraghammer",1,1.378999999999,6,0.00435097897027148,1338,"ZAC"
"1339",12,11730.391,11732.306,"ORION","yes, say yes, thaumaturgy.",1,0,0,0,"Kraghammer",1,1.91500000000087,5,0.00261096605744006,1339,"ORION"
"1340",12,11732.306,11733.811,"IFY","i just have the dungeoneer's kit.",0,1,0,0,"Kraghammer",1,1.5049999999992,8,0.00531561461794303,1340,"GUESTS"
"1341",12,11733.811,11735.005,"MATT","all right, make a medicine check.",0,0,0,1,"Kraghammer",1,1.19399999999951,7,0.00586264656616658,1341,"MATT"
"1342",12,11735.005,11736.355,"DAN","cauterize the wound.",0,1,0,0,"Kraghammer",1,1.35000000000036,4,0.00296296296296216,1342,"GUESTS"
"1343",12,11736.355,11739.228,"MARISHA","are you trying to say stop the bleeding with thaumaturgy? is that what you're trying to say?",1,0,0,0,"Kraghammer",1,2.87299999999959,19,0.00661329620605733,1343,"MARISHA"
"1344",12,11740.19,11741.937,"DAN","yeah, cauterize my stump.",0,1,0,0,"Kraghammer",1,1.74699999999939,5,0.00286204922724771,1344,"GUESTS"
"1345",12,11741.937,11743.325,"MARISHA","by screaming at it?",1,0,0,0,"Kraghammer",1,1.38800000000083,5,0.00360230547550217,1345,"MARISHA"
"1346",12,11743.325,11746.727,"LIAM","he could stick a dagger into the end of that, he'll be fine.",1,0,0,0,"Kraghammer",1,3.40200000000004,15,0.00440917107583769,1346,"LIAM"
"1347",12,11746.877,11749.033,"ZAC","or that spicy fingerblast.",0,0,1,0,"Kraghammer",1,2.15599999999904,5,0.00231910946196764,1347,"ZAC"
"1348",12,11749.033,11751.687,"IFY","i rolled 17 for medicine.",0,1,0,0,"Kraghammer",1,2.65400000000045,6,0.0022607385079122,1348,"GUESTS"
"1349",12,11751.744,11757.176,"MATT","17. okay. we'll say between the two of you working together to bring out some material, you rip off part of a cloth you had stored in your bag, you use thaumaturgy to go ahead and cauterize the wound, eventually you stop the bleeding, you wrap it up, you wait a few moments and he comes to slow consciousness, sore, worse for wear, but alive nevertheless.",0,0,0,1,"Kraghammer",1,5.43199999999888,68,0.0125184094256285,1349,"MATT"
"1350",12,11769.728,11771.039,"ZAC","you did good.",0,0,1,0,"Kraghammer",1,1.31100000000151,4,0.00305110602593088,1350,"ZAC"
"1351",12,11771.039,11772.504,"IFY","hey, man.",0,1,0,0,"Kraghammer",1,1.46500000000015,3,0.00204778156996567,1351,"GUESTS"
"1352",12,11772.504,11774.851,"DAN","i beat the golem. i did it.",0,1,0,0,"Kraghammer",1,2.34699999999975,8,0.00340860673199866,1352,"GUESTS"
"1353",12,11774.851,11776.642,"ZAC","you did all of it, it was all you.",0,0,1,0,"Kraghammer",1,1.79099999999926,10,0.00558347292015865,1353,"ZAC"
"1354",12,11776.642,11778.547,"DAN","i'm going to cough blood.",0,1,0,0,"Kraghammer",1,1.90500000000065,7,0.00367454068241344,1354,"GUESTS"
"1355",12,11778.547,11780.505,"MATT","and he does.",0,0,0,1,"Kraghammer",1,1.95799999999872,4,0.00204290091930675,1355,"MATT"
"1356",12,11780.505,11787.861,"IFY","just want to get you guys invoiced, that gem that you guys destroyed was probably worth like 500 gold, so y'all both are in debt",0,1,0,0,"Kraghammer",1,7.35600000000159,26,0.0035345296356708,1356,"GUESTS"
"1357",12,11790.401,11792.36,"ZAC","you're still getting paid, you're still getting paid.",0,0,1,0,"Kraghammer",1,1.95900000000074,11,0.00561510974987026,1357,"ZAC"
"1358",12,11792.36,11794.009,"DAN","classic dwarven accounting.",0,1,0,0,"Kraghammer",1,1.64899999999943,4,0.0024257125530633,1358,"GUESTS"
"1359",12,11794.009,11797.379,"ZAC","we'll just go back to the bad father, he'll give you your money.",0,0,1,0,"Kraghammer",1,3.3700000000008,16,0.00474777448071104,1359,"ZAC"
"1360",12,11797.379,11800.606,"IFY","yeah, yeah, you totally gave up your share, so it's between me and salty.",0,1,0,0,"Kraghammer",1,3.22699999999895,16,0.00495816547877446,1360,"GUESTS"
"1361",12,11800.606,11802.416,"ZAC","i remember that.",0,0,1,0,"Kraghammer",1,1.80999999999949,4,0.00220994475138184,1361,"ZAC"
"1362",12,11802.416,11805.873,"MATT","you do notice as you're on the ground, looking around, suddenly the brackish liquid that's surrounded it seems to have lost a lot of its darker viscous aspect and now it's kind of clear, smooth, pure water.",0,0,0,1,"Kraghammer",1,3.45700000000033,41,0.0118599942146358,1362,"MATT"
"1363",12,11815.693,11823.31,"DAN","i am gonna plunge my mangled paw into that clear-ass water.",0,1,0,0,"Kraghammer",1,7.61700000000019,13,0.00170670867795716,1363,"GUESTS"
"1364",12,11823.31,11831.324,"MATT","it is cold and slightly helpful in soothing the pain, and you are glad for once since you arrived here to see some water that is not absolutely terrifying.",0,0,0,1,"Kraghammer",1,8.01400000000103,30,0.00374344896431197,1364,"MATT"
"1365",12,11834.471,11836.026,"DAN","thank god for that.",0,1,0,0,"Kraghammer",1,1.55500000000029,5,0.00321543408360068,1365,"GUESTS"
"1366",12,11836.026,11837.969,"IFY","yeah, man, we did it.",0,1,0,0,"Kraghammer",1,1.9429999999993,6,0.00308800823468974,1366,"GUESTS"
"1367",12,11837.969,11839.797,"DAN","it's good, it's good.",0,1,0,0,"Kraghammer",1,1.82800000000134,7,0.00382932166301689,1367,"GUESTS"
"1368",12,11839.797,11842.579,"IFY","so do you want me to pick up your fingers, or?",0,1,0,0,"Kraghammer",1,2.78199999999924,12,0.00431344356578119,1368,"GUESTS"
"1369",12,11842.579,11844.31,"DAN","yeah, that'd be fucking great.",0,1,0,0,"Kraghammer",1,1.73099999999977,7,0.00404390525707738,1369,"GUESTS"
"1370",12,11844.31,11845.969,"IFY","all right, so i put his fingers in my pack.",0,1,0,0,"Kraghammer",1,1.65899999999965,11,0.00663050030138777,1370,"GUESTS"
"1371",12,11845.969,11847.554,"DAN","i'm a little shorthanded.",0,1,0,0,"Kraghammer",1,1.58500000000095,6,0.00378548895898828,1371,"GUESTS"
"1372",12,11847.554,11850.357,"MATT","go ahead and make a perception check.",0,0,0,1,"Kraghammer",1,2.80299999999988,8,0.00285408490902616,1372,"MATT"
"1373",12,11850.357,11852.913,"MARISHA","finger-scouting mission.",1,0,0,0,"Kraghammer",1,2.55600000000049,4,0.00156494522691676,1373,"MARISHA"
"1374",12,11852.913,11855.017,"LIAM","one, two where are the other three?",1,0,0,0,"Kraghammer",1,2.10399999999936,8,0.00380228136882245,1374,"LIAM"
"1375",12,11855.017,11857.422,"IFY","perception ten.",0,1,0,0,"Kraghammer",1,2.40500000000065,3,0.00124740124740091,1375,"GUESTS"
"1376",12,11857.422,11864.222,"MATT","you find two fingers. god knows where, the rest are buried either somewhere in the remains of the sand creature or somewhere else in the room, but after a good five minutes of scouting you manage to find two of the digits.",0,0,0,1,"Kraghammer",1,6.79999999999927,43,0.00632352941176538,1376,"MATT"
"1377",12,11870.106,11872.189,"LIAM","he can still rock on, though.",1,0,0,0,"Kraghammer",1,2.08300000000054,7,0.0033605376860289,1377,"LIAM"
"1378",12,11872.189,11875.538,"ORION","that's all you need.",1,0,0,0,"Kraghammer",1,3.34900000000016,6,0.00179157957599275,1378,"ORION"
"1379",12,11875.538,11878.642,"DAN","it's all i have. surf's up.",0,1,0,0,"Kraghammer",1,3.10399999999936,9,0.00289948453608307,1379,"GUESTS"
"1380",12,11878.642,11884.376,"MATT","as you guys slowly find your way back up to the top of the pile of sand that led you into this chamber, you look up and you can see there's a small bit of light, and you hear a voice echoing through going, ""hello? hello?""",0,0,0,1,"Kraghammer",1,5.73400000000038,48,0.00837111963725093,1380,"MATT"
"1381",12,11892.215,11897.032,"ZAC","yeah, we are down here and all the trouble seems to be gone.",0,0,1,0,"Kraghammer",1,4.8169999999991,14,0.00290637326136654,1381,"ZAC"
"1382",12,11897.032,11898.159,"MATT","you're alive?",0,0,0,1,"Kraghammer",1,1.12700000000041,4,0.00354924578526935,1382,"MATT"
"1383",12,11898.159,11899.224,"ZAC","yeah, well",0,0,1,0,"Kraghammer",1,1.06500000000051,2,0.00187793427229957,1383,"ZAC"
"1384",12,11899.224,11900.476,"DAN","you could say that.",0,1,0,0,"Kraghammer",1,1.25200000000041,5,0.00399361022364087,1384,"GUESTS"
"1385",12,11900.476,11902.669,"ZAC","we're kind of okay.",0,0,1,0,"Kraghammer",1,2.1929999999993,6,0.00273597811217597,1385,"ZAC"
"1386",12,11902.669,11906.313,"MATT","""okay, hold on!"" and eventually over a few minutes you see a small rope being let down.",0,0,0,1,"Kraghammer",1,3.64400000000023,19,0.00521405049396235,1386,"MATT"
"1387",12,11906.313,11908.05,"IFY","oh, that's what i like to see.",0,1,0,0,"Kraghammer",1,1.73699999999917,9,0.00518134715026154,1387,"GUESTS"
"1388",12,11908.05,11909.223,"MATT","one by one they pull you up.",0,0,0,1,"Kraghammer",1,1.17300000000068,8,0.00682011935208468,1388,"MATT"
"1389",12,11909.223,11910.966,"ZAC","you know, i do like those ropes.",0,0,1,0,"Kraghammer",1,1.74300000000039,8,0.00458978772231681,1389,"ZAC"
"1390",12,11910.966,11914.362,"MATT","one by one they pull you back up through the surface. you find yourselves at the center of the town, and everyone's gathered around with what seems to be a slightly more positive demeanor to them. as you guys all get up there, lily runs up and gives you all an immediate hug and says, ""thank you. i felt it lift. i felt the darkness in my mind disappear. whatever you did, it worked, ""you've lifted the curse.""",0,0,0,1,"Kraghammer",1,3.39599999999882,81,0.0238515901060153,1390,"MATT"
"1391",12,11930.799,11937.238,"ZAC","please, please, please, don't shower us with all of your riches and food and foul women",0,0,1,0,"Kraghammer",1,6.43899999999849,17,0.00264016151576394,1391,"ZAC"
"1392",12,11937.238,11939.299,"IFY","this guy's delirious, we're fighting on gold",0,1,0,0,"Kraghammer",1,2.06100000000151,9,0.00436681222707103,1392,"GUESTS"
"1393",12,11939.299,11943.975,"ZAC","if you must, if you must throw all of those things at us as some sort of reward for the good deed we have just done, that would be wonderful and great.",0,0,1,0,"Kraghammer",1,4.67599999999948,33,0.00705731394354228,1393,"ZAC"
"1394",12,11946.994,11949.617,"MATT","all of them kind of look at each other, and you can see there are a few people now stepped out of the tents, some of them almost lepers in the way that they're bandaged, just going, uh, and the old woman goes, ""we haven't much in the way of food, but we've pooled our resources."" and she looks to the halfling male, apparently the father figure to lily, who says, ""a promise is a ""promise."" and he reaches back and he pulls out a pouch. you can see it's hefty, full of coins. and looks to who to plop it to immediately.",0,0,0,1,"Kraghammer",1,2.62299999999959,108,0.0411742279832317,1394,"MATT"
"1395",12,11973.428,11975.792,"IFY","it's over here. he gave it away in the battle.",0,1,0,0,"Kraghammer",1,2.36399999999958,12,0.0050761421319806,1395,"GUESTS"
"1396",12,11975.792,11977.782,"ZAC","he's not gonna catch it. he's not gonna catch it.",0,0,1,0,"Kraghammer",1,1.98999999999978,13,0.00653266331658363,1396,"ZAC"
"1397",12,11977.782,11980.215,"DAN","oh yeah, great, make fun of the cripple.",0,1,0,0,"Kraghammer",1,2.4330000000009,9,0.00369913686806275,1397,"GUESTS"
"1398",12,11980.215,11985.194,"IFY","yeah, all right. you know, lily, i just wanna say, i really liked these moments we shared together. i think that we make a good team, and i'd love for you to continue on this adventure with us so we can get to know each other.",0,1,0,0,"Kraghammer",1,4.97899999999936,48,0.00964049005824587,1398,"GUESTS"
"1399",12,11994.79,11996.468,"DAN","the sandstones on this one.",0,1,0,0,"Kraghammer",1,1.67799999999988,6,0.00357568533969036,1399,"GUESTS"
"1400",12,11996.468,11999.573,"IFY","you know, it's like, you know, it's like an adventure date.",0,1,0,0,"Kraghammer",1,3.10499999999956,14,0.00450885668277036,1400,"GUESTS"
"1401",12,11999.685,12004.54,"MATT","make a persuasion roll against her father.",0,0,0,1,"Kraghammer",1,4.85500000000138,8,0.00164778578784711,1401,"MATT"
"1402",12,12004.54,12009.981,"IFY","nine.",0,1,0,0,"Kraghammer",1,5.44099999999889,2,0.000367579489064585,1402,"GUESTS"
"1403",12,12009.981,12015.808,"MATT","she looks at you at you with a smile, looks at her father who goes",0,0,0,1,"Kraghammer",1,5.82700000000114,15,0.00257422344259432,1403,"MATT"
"1404",12,12018.098,12021.513,"IFY","no, man, i saved your town.",0,1,0,0,"Kraghammer",1,3.41500000000087,7,0.00204978038067298,1404,"GUESTS"
"1405",12,12021.71,12023.551,"MATT","""and you've been paid for it.""",0,0,0,1,"Kraghammer",1,1.84100000000035,9,0.00488864747419788,1405,"MATT"
"1406",12,12023.551,12024.695,"IFY","all right, all right.",0,1,0,0,"Kraghammer",1,1.14400000000023,5,0.00437062937062848,1406,"GUESTS"
"1407",12,12024.695,12029.194,"DAN","what about this? we want the crone with the violin.",0,1,0,0,"Kraghammer",1,4.4989999999998,11,0.00244498777506124,1407,"GUESTS"
"1408",12,12029.194,12036.199,"MATT","she looks ecstatic at the prospect that somebody even noticed her playing, goes, ""can i? ""can i?"" looks back at her and goes, ""certainly."" ""great, i'll get my stuff!""",0,0,0,1,"Kraghammer",1,7.00500000000102,31,0.00442541042112712,1408,"MATT"
"1409",12,12043.08,12044.306,"ZAC","are you sure?",0,0,1,0,"Kraghammer",1,1.22600000000057,4,0.00326264274061839,1409,"ZAC"
